television shows	lives
hotel rooms	used for tourists
exceptions	objections
cyrillic alphabets	alphabets
troubadours	nightclubs
coronas	part of corollas
corporation taxs	taxs
lawlessness	illegality
south carolina	south of north carolina
going to church	good
one type of tuberculosis	renal
scenes	drama
prehistories	time periods
icecream	cold and sweet
dates	companions
people dislike people who	well educated
strokes	motion
grapefruit juice	fruit juice
permanence	durations
classifications	restrictions
vexatious litigant	disrespectful of court staff
death	part of south parks
prayer meetings	services
edging	part of fabric
calendars	printed material
cats	independent
memorial services	ceremony
wake islands	part of pacifics
thermistors	resistors
buses	located in seats
wests	films
houses	have wiring
weather vanes	located in roofs
cheques	used for pay
plumbing	located in shows
pluck	pull
many people	violent
hunger	causes a desire to eats
landings	part of seaports
features	properties
butters	located in fridges
sonic hedgehogs	video games
writing	cause communication
autumn leaves	colorful
dealers	firms
pleasure	enjoyable
books	different size
sticks	used for beating
pasture	part of countries
peeps	glance
cooking utensils	kitchen tools
trombones	musical instruments
trees	good for enviroment
litmus paper	paper
parking lots	used for waitings
berries	part of berries
sandstorms	storms
minutes	time units
climate in rokkashomura area	very cold in winter
darkness	located in cellars
relics	books
foots	located in desks
buoys	devices
epidemiologists	medical scientists
respiratory failure	illnesses
towel bar	heated to dry towels
lamps	located in stores
livings	dies
toast	food
landscapes	genres
dust mites	located in beds
diamondback terrapins	terrapins
play cards	dealing
politeness	ctions
muscle power	mechanical energy
doors usually higher than	wide
firemans	play
transference	displacement
places	located in locations
seabirds	animals
absolute magnitudes	magnitudes
hairpins	pins
light fixtures	fixtures
stratus	clouds
police cars	located in roadblock
canadian residents	people
gravel	rocks
treasure chests	chests
wheelchairs	located in homes
landings	located in buildings
historians	scholars
lions	people
militaries	located in war
control knobs	control devices
mountains	located in mountainous regions
cold cuts	meat
lee von kraus	master
foyers	located in homes
drafts	sketchs
mollusks	animals
bedrooms	located in dwellings
moles	animals
sometimes penalties	brutal
oxygen	books
testicular cancer	diseases
stamps	dies
bbq	short for barbeque
hay	organics
bone tissue	connective tissue
atlases	craters
tearooms	located in canteens
photocopiers	located in libraries
rapists	sex offenders
blood meals	feed
spills	flow
flatfishs	fish
people can wonder whether universe	expanding
tongues	used for tastings
cleats	projections
grooming	used for good health
courts	used for justice
heads	used for sensory organs
bald eagles	located in natural habitats
menace	danger
lawns	fields
levels	used for leveling
schizophrenics	psychotics
legal forms	documents
groupers	part of groupers
traffic congestion	problems
cups	have liquids
goldsmiths	smiths
rude words	insulting
belles	girls
kangaroos	have tails
alpha radiation	ionizing radiation
hair	located in mammals
mouths	part of faces
affinity	ttraction
water	located in drips
sorbets	dessert
trading cards	playing cards
pauses	devices
houses	dwellings
bullets	part of cartridges
counterintelligence	intelligence
vocal music	music
corrosion resistance	dispositions
using computers	cause slothfulnesses
smell	sensing
guar gum	chemical compounds
maxs	companies
platforms	located in buildings
chapels	used for religious services
explosions	increases
perforation	holes
water buffalo	ruminants
fabric	used for upholstery
giving	good
isopropyl alcohol	lcohol
computers	used for collect information
paper clips	located in file folders
seahorses	located in water
silver	thermally conductive
cuticles	skin
wheat beers	wheat
furunculosises	skin diseases
chronic leukemia	leukemia
alarm	causes danger
ribs	support
harken	same as listen
moratoriums	delays
money	magazines
concert halls	used for classical music
mackinaws	blankets
numbers	located in telephone books
belting	fabric
spoons	located in dishwashers
entrees	part of dinner
ripples	waves
freelance journalists	journalists
interstellar travel	impossible with current technology
colon cancer	cancer
not all islands	tropical
asteroids	asteroids
military leaders	leaders
clocks	located in shelfs
computer users	located in cop cars
stops	knobs
flight	creativity
brines	companies
junk mail	located in mail boxs
assay	reports
giant sequoias	sequoias
birdsong	songs
words	part of quotes
corn	located in shops
theaters	located in malls
ephemeras	insects
rulers	located in drawers
playing	fun
rugs	used for decoration
snowboardings	sports
broilers	chickens
keyboards	part of organs
water	located in baptism
thromboembolisms	occlusions
figure skating	ice skating
landmark	used for orientations
current	flow
burgers	sandwichs
signs	used for orientations
funnies	located in television
knittings	used for relaxation
comforters	devices
sulfuric acid	chemical compounds
catwalks	located in malls
individualists	people
wristwatch	analog or digital
sleep	motivated by the goal of dreams
strangers	located in streets
criminal records	lists
plains	natural things
swiss cheese	has holes
severances	cuts
seizures	attacks
toruses	objects
metal	heavies
colour	color
leprechauns	elf
planets	worlds
modification	copies
small dogs	located in chinese restaurants
refreshment	bites
shade trees	trees
panthers	leopards
killing	causes retribution
horses	mammals
footballs	balls
running	cause injuries
paper airplanes	created by humans
hotdogs	exhibitionists
botanical gardens	gardens
pulmonary edema	signs
files	collections
staples	located in desks
sensitivity	susceptibility
ringing	surroundings
installments	text
cylinders	solids
chestnut trees	trees
isles	located in sea
steel companies	companies
patriarchs	spiritual leaders
grass	located in fairgrounds
worms	animals
valley	lower than hill
afterburners	devices
coefficients	constants
bookcases	storage devices
concrete	opaque
kill	motivated by the goal of evil
sports equipment	used for playing sports
provision	ctivities
football players	workers
fault lines	part of faults
infection	diseases
lizards and flowers	both alive
salt	located in cupboards
eyelids	part of eyes
lyrebirds	passerines
diving	fallings
joggers	runners
boa constrictors	constrictors
hatred	causes a desire to punch
anxiety disorder	mental disorder
houseflies	flies
seeds	located in fruit
pins	tumblers
blood typing	diagnosises
afflictions	ill health
listening to music	fun
muscadines	grapes
hippies	located in concerts
compensation	defense mechanisms
bells	openings
memes	acculturation
bald eagles	located in refuge
houses	new
bicycles	used for welding
volcanos	have craters
blue ribbons	used for winnings
hats	located in suitcases
traffic control	control
judicial reviews	legal proceeding
black oak	oak
spares	scores
sports	located in parks
rap music	music
paraplegias	paralysis
special effects	effects
adjectives	modifiers
champions	people
kindness	reciprocals
alphabets	part of formal language
quinces	plants
pistols	located in police stations
okras	vegetables
paper	compilations
fields	located in countries
schemas	representations
troopers	policemans
mas	mothers
promptnesses	celerity
justice	judgment
conchs	located in beachs
sorrow	part of life
tucks	pleats
students	located in beds
great work	better than good work
fluorine	chemical elements
saliva	secretion
boosts	aid
legal aid	means tested
actors	located in movies
hamsters	mammals
blood	red
jaguars	felines
town halls	located in towns
soprano	opera singers
lying	dog bites
rheumatic fevers	diseases
sun	warm
personal checks	checks
muggers	one kind of bully
sensitivity	bility
emulsion	coating
nebulas	located in space
comedy	funny
renewable energy	energy
headlines	albums
grades	rank
work	books
bus passes	located in backpacks
floods	filling
dreaming	cause confusion
legal tenders	devices
musical genres	musical compositions
optical glass	glass
surprise	can involve shocks
muses	films
food	located in jars
needles	located in doctors
truncations	shortening
root rots	plant diseases
maids	girls
horses	fast
doors	located in subways
stars	located in outer space
bees	hives
gravitation	drifts
wind instruments	located in symphonies
fartings	used for laughs
bus stops	located in airports
judges	adjudicators
killing	can involve dies
conflict	group actions
coin	located in buses
city halls	located in towns
dreams	flies
sodium fluoride	inorganic compounds
transmittance	coefficients
mackerels	saltwater fish
spoons	located in soup
extremities	regions
devastation	deterioration
armature	part of electromagnets
bicycles	powered by people
e mail	documents
potatoes	cooked to make more edible
drops	decrease
bells	part of carillons
generosity	kindness
buys	motivated by the goal of wanteds
dialysis	medical treatments
swine influenza	diseases
playing	causes fun
sleep	can involve roll overs
bikes	used for riding
dances	created by choreographers
train tracks	located in countrysides
theocracy	video games
latex	software
characters	attributes
shrinkage	decrease
encores	albums
term paper	compositions
indigos	shrubs
green algae	lgae
sidewalk	smooth
mental illnesses	cause prejudice
captivity	confinements
alarm clocks	used for awakens
chronological ages	ages
frames	located in beds
hooks	located in cupboards
pessimism	dispositions
